title,release_date,multiplayer,age_criteria,rating_system,link,img,off_pct,original_price,discounted_price,star_rating,total_reviews,optimization,platforms,description,sales_title,scrape_timestamp
Brothers: a Tale of Two Sons,2015-08-12,false,16+,IARC,https://www.xbox.com/en-in/games/store/brothers-a-tale-of-two-sons/C4Q29CMJ31NX,https://store-images.s-microsoft.com/image/apps.54833.67312949670211111.e02ca682-7627-49bb-a230-6f831f2e93d2.ba364000-a28e-4117-b936-c0d1b77af8a5?w=200,80%,"1,600.00",320.00,3.2,5,,"Xbox Series X|S, Xbox One","“10/10” – Joystiq. “You owe it to yourself to play Brothers” – Giant BombThe critically acclaimed and award winning masterpiece arrives with Bonus Content including Director’s Walkthrough commentary, Art and Sound Gallery.",Countdown Sale,2023-12-30 12:16:41
Brütal Legend,2018-09-19,true,16+,Microsoft,https://www.xbox.com/en-in/games/store/brtal-legend/C5DZFZ6NC5SQ,https://store-images.s-microsoft.com/image/apps.38734.67187313298816901.62c70448-0dd4-4a12-b42b-cdc666dbd510.b26ebd86-1363-4037-a471-e7f2a972d353?w=200,80%,749.00,149.80,4.7,12,,"Xbox Series X|S, Xbox One","Brütal Legend is an action game from the mind of Tim Schafer. Eddie Riggs, a roadie chosen by the Rock Gods and played by Jack Black, must battle through a heavy metal fantasy world to save humanity and slay demons — using only a broad axe, his guitar Clementine, and an army of metal heads.",Countdown Sale,2023-12-30 12:16:41
Asterix & Obelix XXL Collection,2023-07-27,false,7+,IARC,https://www.xbox.com/en-in/games/store/asterix--obelix-xxl-collection/9NM8JC2ZNKMT,https://store-images.s-microsoft.com/image/apps.3913.13692015384587424.21ccbc67-167c-42a1-ae96-bcb3dc11f91f.684ae167-bce7-4c98-b936-28f4bd7f9f58?w=200,75%,"2,174.00",543.50,,,,"Xbox Series X|S, Xbox One, PC",Discover the adventures of Asterix & Obelix in this unique bundle,Countdown Sale,2023-12-30 12:16:41
Back to Childhood: Classic Games Collection,2023-04-20,false,7+,IARC,https://www.xbox.com/en-in/games/store/back-to-childhood-classic-games-collection/9NHQ5W9FRB5Q,https://store-images.s-microsoft.com/image/apps.56804.13621156428972779.8bb81152-fd42-4af1-bd89-aee193522b21.18ab6cf5-df83-455e-b0c3-ec10710d24d2?w=200,75%,"2,174.00",543.50,,,,"Xbox Series X|S, Xbox One","Meet and play with familiar faces from your childhood in this bundle that feels like a cartoon break after school:- Marsupilami - Hoobadventure:Punch, Twister and Hope are three Marsupilamis who live a peaceful life in Palombia.",Countdown Sale,2023-12-30 12:16:41
GOTTA GO FAST: Racing Collection,2023-04-20,true,7+,IARC,https://www.xbox.com/en-in/games/store/gotta-go-fast-racing-collection/9NSN0BPFCJDP,https://store-images.s-microsoft.com/image/apps.7115.14360237686778354.9844affd-9356-48b4-834b-83610849cbe6.dc5da5ec-6a62-465f-8ed1-d87348757b43?w=200,75%,"1,624.00",406.00,,,,"Xbox Series X|S, Xbox One",Speed up to surpass yourself!,Countdown Sale,2023-12-30 12:16:41
Have Fun Together,2023-07-30,true,12+,IARC,https://www.xbox.com/en-in/games/store/have-fun-together/9NHLWP53FD2S,https://store-images.s-microsoft.com/image/apps.29679.13627668955011979.6f9880d0-f573-47a1-ac82-0851b2b17ca2.9e44fab2-7ec1-4f4e-9a75-1f4868bf8083?w=200,70%,"2,724.00",817.20,,,,"Xbox Series X|S, Xbox One, PC",The more the merrier!Gather friends and family for hilarious game nights with this bundle dedicated to party games.,Countdown Sale,2023-12-30 12:16:41
MONOPOLY PLUS + MONOPOLY Madness,2021-12-08,true,3+,IARC,https://www.xbox.com/en-in/games/store/monopoly-plus--monopoly-madness/9NJ62F9H0R6X,https://store-images.s-microsoft.com/image/apps.33350.13682346722403035.c6f84129-de7f-499c-88b9-8815a8ae9282.4728ba2c-b2c2-4bdb-8c52-34e138841230?w=200,70%,"3,999.00","1,199.70",,,,"Xbox Series X|S, Xbox One","The Ultimate MONOPOLY Experience! MONOPOLY, brings you double the fun as MONOPOLY PLUS and MONOPOLY Madness come together for the ultimate Monopoly experience.Includes MONOPOLY PLUS DLC content for added fun: * Monopoly Just Dance DLC* Monopoly My Little Pony DLC* Monopoly Rabbids DLC",Countdown Sale,2023-12-30 12:16:41
Bundle: South Park™ : The Stick of Truth™ + The Fractured but Whole™,2018-03-27,false,18+,IARC,https://www.xbox.com/en-in/games/store/bundle-south-park--the-stick-of-truth--the-fractured-but-whole/BVKKVGKJ6GQW,https://store-images.s-microsoft.com/image/apps.44181.70999511670277744.7bfee6de-81a8-444c-9a98-27c9cf6d0695.1bed6254-f8a9-4c99-9afc-f797e93fb6af?w=200,80%,"4,000.00",800.00,,,,"Xbox Series X|S, Xbox One","This bundle includes the critically acclaimed South Park™: the Stick of Truth™ and its super-powered sequel South Park™: The Fractured But Whole™, from the creators of the South Park TV series Trey Parker & Matt Stone.",Countdown Sale,2023-12-30 12:16:41
Bunny Park,2022-09-29,false,3+,IARC,https://www.xbox.com/en-in/games/store/bunny-park/9NCVK03NX3XB,https://store-images.s-microsoft.com/image/apps.38293.13556283810665529.19019606-df3b-4fca-9bd4-231b30e12766.6593c98d-d12a-4cb2-8393-50a8edb301dc?w=200,50%,824.00,412.00,,,,"Xbox Series X|S, Xbox One, PC",Manage your own bunny park! Give snacks and toys to your bunnies. Improve and decorate your park to increase its popularity and collect all the bunnies!,Countdown Sale,2023-12-30 12:16:41
Burnout™ Paradise Remastered,2018-03-16,true,7+,IARC,https://www.xbox.com/en-in/games/store/burnout-paradise-remastered/BQMQ3K1BLV1T,https://store-images.s-microsoft.com/image/apps.39285.69242235395687976.60c3c0b9-9cce-4803-b1e8-f6861422bd64.509863ff-baac-4dbc-96bf-4688cfde5d1c?w=200,70%,"1,500.00",450.00,4,5,,"Xbox Series X|S, Xbox One","Welcome back to Paradise City! Make action your middle name as you rule the streets in Burnout™ Paradise Remastered! Tear it up in the ultimate driving playground, from hectic downtown avenues to the wild mountain roads.",Countdown Sale,2023-12-30 12:16:41
Call of Cthulhu,2018-10-30,false,18+,IARC,https://www.xbox.com/en-in/games/store/call-of-cthulhu/BQZ10L79X0FP,https://store-images.s-microsoft.com/image/apps.28597.68843572048501388.669471cb-d7a3-4829-8dd3-971e31f52503.a726cd37-4249-45da-857b-1b3faaa3e1f3?w=200,80%,"1,674.00",334.80,4.4,11,,"Xbox Series X|S, Xbox One","1924. Private Investigator Pierce is sent to look into the tragic death of the Hawkins family. Plunge into a world of creeping madness and cosmic horror. Cryptic clues, shadowy figures, and pure terror bar your way as you fight to retain your sanity and solve an otherworldly mystery.",Countdown Sale,2023-12-30 12:16:41
Call of Duty® 2,2009-08-06,false,16+,Microsoft,https://www.xbox.com/en-in/games/store/call-of-duty-2/C1Q14RM5224Q,https://store-images.s-microsoft.com/image/apps.2686.65003753600797265.4ae0b2c1-f1b9-4df7-8bb7-0508976e0f74.4f822347-a5d9-4912-a645-581a5d2e9d5f?w=200,50%,"2,700.00","1,350.00",4.6,9,,"Xbox Series X|S, Xbox One",The most intense and realistic combat ever.,Countdown Sale,2023-12-30 12:16:41
Call of Duty® 3,2009-10-06,false,16+,IARC,https://www.xbox.com/en-in/games/store/call-of-duty-3/C2N2L6MHMV34,https://store-images.s-microsoft.com/image/apps.31916.65582080751232985.0d738a9b-fa32-4c73-bac7-17f6af448b4a.d30068d8-478f-41d8-a181-12a3e613e7e6?w=200,50%,"2,700.00","1,350.00",4.5,8,,"Xbox Series X|S, Xbox One",Call of Duty 3,Countdown Sale,2023-12-30 12:16:41
Call of Duty® 4: Modern Warfare®,2010-05-25,false,16+,Microsoft,https://www.xbox.com/en-in/games/store/call-of-duty-4-modern-warfare/C1K9426124PR,https://store-images.s-microsoft.com/image/apps.23065.64885830279055674.bddbfbcd-ded1-4f52-b344-10a98e886656.ade407ea-be79-465b-871f-47885d7fb443?w=200,50%,"2,700.00","1,350.00",4.6,8,,"Xbox Series X|S, Xbox One","The new action thriller from the award-winning team at Infinity Ward Inc., Call of Duty® 4: Modern Warfare™ delivers the most intense and cinematic action experience ever.",Countdown Sale,2023-12-30 12:16:41
Call of Duty®: Modern Warfare® III - Vault Edition,2023-11-10,true,18+,IARC,https://www.xbox.com/en-in/games/store/call-of-duty-modern-warfare-iii---vault-edition/9PBH6CXRQ90P,https://store-images.s-microsoft.com/image/apps.38957.14119100603682270.64ed66ed-b22b-43d9-a0f1-1d048b8ed5a6.3e2c2865-c3dd-451b-8770-d9198e109ac8?w=200,20%,"7,999.00","6,399.20",3.1,34,Optimised for Xbox Series X|S,"Xbox Series X|S, Xbox One","The Vault Edition includes:- Cross Gen Bundle of Call of Duty®: Modern Warfare® III- Available in Call of Duty®: Modern Warfare® III, Call of Duty®: Modern Warfare® II and Call of Duty®: Warzone™:-- Soap Operator Pack*-- Zombie Ghost Operator Skin*-- Soul Harvester Tracer Weapon Blueprint*- Nemesis Operator Pack- 2 Weapon Vaults**- BlackCell (1 Season) + 30 additional Tier Skips***",Countdown Sale,2023-12-30 12:16:41
Call of Duty®: Advanced Warfare Gold Edition,2015-04-07,true,16+,Microsoft,https://www.xbox.com/en-in/games/store/call-of-duty-advanced-warfare-gold-edition/C20HL06X0V8W,https://store-images.s-microsoft.com/image/apps.11920.65751644357057044.d9e81a24-ac21-470d-8213-ecb3ceec17a3.7475e3bc-608d-4d76-b7d5-173507f92dcc?w=200,67%,"4,000.00","1,320.00",,,,"Xbox Series X|S, Xbox One","The Call of Duty®: Advanced Warfare Gold Edition includes the full game, the Havoc DLC Pack, plus the Atlas Gorge Multiplayer Map.",Countdown Sale,2023-12-30 12:16:41
Call of Duty®: Black Ops,2010-11-09,false,18+,IARC,https://www.xbox.com/en-in/games/store/call-of-duty-black-ops/BVMGCSX6XPC9,https://store-images.s-microsoft.com/image/apps.17316.71037132718083264.9e558f9c-31e4-4757-b43c-05a53e0c4977.c28dc618-a99a-44d7-b6da-46f9050bea0d?w=200,50%,"1,500.00",750.00,4.5,39,,"Xbox Series X|S, Xbox One","Call of Duty®: Black Ops takes you deep behind enemy lines into the world of deniable operations as a member of an elite special forces unit engaging in covert warfare, classified operations, and explosive conflicts across the globe.",Countdown Sale,2023-12-30 12:16:41
Call of Duty®: Black Ops II,2013-01-29,false,18+,IARC,https://www.xbox.com/en-in/games/store/call-of-duty-black-ops-ii/C1QJM5XT9SXV,https://store-images.s-microsoft.com/image/apps.6920.64998372950229933.77155980-5b6a-4296-88e2-959fda591dee.9f5a56f8-8520-4a1e-aa4e-ab5b607e5fb1?w=200,70%,"2,500.00",750.00,4.6,147,,"Xbox Series X|S, Xbox One","Pushing the boundaries of what fans have come to expect from the record-setting entertainment franchise, Call of Duty®: Black Ops II propels players into a near future, 21st Century Cold War, where technology and weapons have converged to create a new generation of warfare. Pre-order today.",Countdown Sale,2023-12-30 12:16:41
